id_discente,codigo,timestamp
999038,QXD0056_REPROVADO,2019-12-01
999038,QXD0109_REPROVADO,2019-12-01
999038,QXD0005,2020-02-01
999038,QXD0103,2020-02-01
999038,QXD0056,2020-02-01
999038,QXD0005_REPFALTA,2020-06-01
999038,QXD0103_REPFALTA,2020-06-01
999038,QXD0056_REPFALTA,2020-06-01
999039,Iniciou,2019-01-01
999039,QXD0005,2019-02-01
999039,QXD0103,2019-02-01
999039,QXD0001,2019-02-01
999039,QXD0108,2019-02-01
999039,QXD0056,2019-02-01
999039,QXD0109,2019-02-01
999039,QXD0005_REPROVADO,2019-06-01
999039,QXD0103_APROVADO,2019-06-01
999039,QXD0001_APROVADO,2019-06-01
999039,QXD0108_APROVADO,2019-06-01
999039,QXD0056_APROVADO,2019-06-01
999039,QXD0109_APROVADO,2019-06-01
999039,QXD0006,2019-08-01
999039,QXD0010,2019-08-01
999039,QXD0011,2019-08-01
999039,QXD0008,2019-08-01
999039,QXD0012,2019-08-01
999039,QXD0007,2019-08-01
999039,QXD0006_REPROVADO,2019-12-01
999039,QXD0010_REPROVADO,2019-12-01
999039,QXD0011_APROVADO,2019-12-01
999039,QXD0008_APROVADO,2019-12-01
999039,QXD0012_APROVADO,2019-12-01
999039,QXD0007_APROVADO,2019-12-01
999039,QXD0005,2020-02-01
999039,QXD0010,2020-02-01
999039,QXD0016,2020-02-01
999039,QXD0040,2020-02-01
999039,QXD0017,2020-02-01
999039,QXD0114,2020-02-01
999039,QXD0005_APROVADO,2020-06-01
999039,QXD0010_APROVADO,2020-06-01
999039,QXD0016_SUPRIMIDO,2020-06-01
999039,QXD0040_REPROVADO,2020-06-01
999039,QXD0017_SUPRIMIDO,2020-06-01
999039,QXD0114_APROVADO,2020-06-01
999039,QXD0116,2020-08-01
999039,QXD0006,2020-08-01
999039,QXD0016,2020-08-01
999039,QXD0040,2020-08-01
999039,QXD0041,2020-08-01
999039,QXD0021,2020-08-01
999039,QXD0116_APROVADO,2020-12-01
999039,QXD0006_APROVADO,2020-12-01
999039,QXD0016_APROVADO,2020-12-01
999039,QXD0040_APROVADO,2020-12-01
999039,QXD0041_APROVADO,2020-12-01
999039,QXD0021_SUPRIMIDO,2020-12-01
999039,QXD0020,2021-02-01
999039,QXD0115,2021-02-01
999039,QXD0017,2021-02-01
999039,QXD0120,2021-02-01
999039,QXD0020_APROVADO,2021-06-01
999039,QXD0115_APROVADO,2021-06-01
999039,QXD0017_APROVADO,2021-06-01
999039,QXD0120_SUPRIMIDO,2021-06-01
999039,QXD0019,2021-08-01
999039,QXD0021,2021-08-01
999039,QXD0013,2021-08-01
999039,QXD0019_APROVADO,2021-12-01
999039,QXD0021_APROVADO,2021-12-01
999039,QXD0013_SUPRIMIDO,2021-12-01
999039,QXD0014,2022-02-01
999039,QXD0025,2022-02-01
999039,QXD0119,2022-02-01
999039,QXD0120,2022-02-01
999039,QXD0110,2022-02-01
999039,QXD0013,2022-02-01
999039,QXD0014_APROVADO,2022-06-01
999039,QXD0025_APROVADO,2022-06-01
999039,QXD0119_REPROVADO,2022-06-01
999039,QXD0120_REPROVADO,2022-06-01
999039,QXD0110_TRANCADO,2022-06-01
999039,QXD0013_REPFALTA,2022-06-01
999039,QXD0037,2022-08-01
999039,QXD0038,2022-08-01
999039,QXD0013,2022-08-01
999039,QXD0046,2022-08-01
999039,QXD0037_APROVADO,2022-12-01
999039,QXD0038_APROVADO,2022-12-01
999039,QXD0013_APROVADO,2022-12-01
999039,QXD0046_APROVADO,2022-12-01
999039,QXD0119,2023-02-01
999039,QXD0120,2023-02-01
999039,QXD0110,2023-02-01
999039,QXD0119_APROVADO,2023-06-01
999039,QXD0120_APROVADO,2023-06-01
999039,QXD0110_APROVADO,2023-06-01
999039,QXD0029,2023-08-01
999039,QXD0043,2023-08-01
999039,QXD0029_APROVADO,2023-12-01
999039,QXD0043_APROVADO,2023-12-01
999039,verificador,2023-12-02
999040,Iniciou,2017-01-01
999040,QXD0005,2017-02-01
999040,QXD0103,2017-02-01
999040,QXD0001,2017-02-01
999040,QXD0108,2017-02-01
999040,QXD0056,2017-02-01
999040,QXD0109,2017-02-01
999040,QXD0005_APROVADO,2017-06-01
999040,QXD0103_APROVADO,2017-06-01
999040,QXD0001_APROVADO,2017-06-01
999040,QXD0108_APROVADO,2017-06-01
999040,QXD0056_APROVADO,2017-06-01
999040,QXD0109_APROVADO,2017-06-01
999040,QXD0006,2017-08-01
999040,QXD0010,2017-08-01
999040,QXD0008,2017-08-01
999040,QXD0007,2017-08-01
999040,QXD0013,2017-08-01
999040,QXD0006_REPROVADO,2017-12-01
999040,QXD0010_APROVADO,2017-12-01
999040,QXD0008_APROVADO,2017-12-01
999040,QXD0007_APROVADO,2017-12-01
999040,QXD0013_REPROVADO,2017-12-01
999040,QXD0115,2018-02-01
999040,QXD0040,2018-02-01
999040,QXD0017,2018-02-01
999040,QXD0012,2018-02-01
999040,QXD0114,2018-02-01
999040,QXD0115_REPROVADO,2018-06-01
999040,QXD0040_APROVADO,2018-06-01
999040,QXD0017_REPROVADO,2018-06-01
999040,QXD0012_APROVADO,2018-06-01
999040,QXD0114_APROVADO,2018-06-01
999040,QXD0014,2018-08-01
999040,QXD0006,2018-08-01
999040,QXD0011,2018-08-01
999040,QXD0016,2018-08-01
999040,QXD0017,2018-08-01
999040,QXD0014_APROVADO,2018-12-01
999040,QXD0006_APROVADO,2018-12-01
999040,QXD0011_APROVADO,2018-12-01
999040,QXD0016_APROVADO,2018-12-01
999040,QXD0017_REPROVADO,2018-12-01
999040,QXD0025,2019-02-01
999040,QXD0020,2019-02-01
999040,QXD0115,2019-02-01
999040,QXD0021,2019-02-01
999040,QXD0013,2019-02-01
999040,QXD0025_TRANCADO,2019-06-01
999040,QXD0020_TRANCADO,2019-06-01
999040,QXD0115_TRANCADO,2019-06-01
999040,QXD0021_TRANCADO,2019-06-01
999040,QXD0013_TRANCADO,2019-06-01
999040,QXD0021,2019-08-01
999040,QXD0013,2019-08-01
999040,QXD0021_APROVADO,2019-12-01
999040,QXD0013_APROVADO,2019-12-01
999041,Iniciou,2021-01-01
999041,QXD0005,2021-02-01
999041,QXD0103,2021-02-01
999041,QXD0001,2021-02-01
999041,QXD0108,2021-02-01
999041,QXD0056,2021-02-01
999041,QXD0109,2021-02-01
999041,QXD0005_REPROVADO,2021-06-01
999041,QXD0103_APROVADO,2021-06-01
999041,QXD0001_REPROVADO,2021-06-01
999041,QXD0108_REPROVADO,2021-06-01
999041,QXD0056_REPROVADO,2021-06-01
999041,QXD0109_REPFALTA,2021-06-01
999041,QXD0005,2021-08-01
999041,QXD0001,2021-08-01
999041,QXD0056,2021-08-01
999041,QXD0109,2021-08-01
999041,QXD0005_REPFALTA,2021-12-01
999041,QXD0001_REPFALTA,2021-12-01
999041,QXD0056_REPFALTA,2021-12-01
999041,QXD0109_REPROVADO,2021-12-01
999041,QXD0001,2022-02-01
999041,QXD0005,2022-02-01
999041,QXD0108,2022-02-01
999041,QXD0056,2022-02-01
999041,QXD0109,2022-02-01
999041,QXD0001_REPROVADO,2022-06-01
999041,QXD0005_REPROVADO,2022-06-01
999041,QXD0108_APROVADO,2022-06-01
999041,QXD0056_REPROVADO,2022-06-01
999041,QXD0109_APROVADO,2022-06-01
999041,QXD0005,2022-08-01
999041,QXD0001,2022-08-01
999041,QXD0056,2022-08-01
999041,QXD0005_REPROVADO,2022-12-01
999041,QXD0001_REPROVADO,2022-12-01
999041,QXD0056_REPROVADO,2022-12-01
999041,QXD0001,2023-02-01
999041,QXD0005,2023-02-01
999041,QXD0056,2023-02-01
999041,QXD0001_APROVADO,2023-06-01
999041,QXD0005_REPROVADO,2023-06-01
999041,QXD0056_APROVADO,2023-06-01
999041,QXD0038,2023-08-01
999041,QXD0008,2023-08-01
999041,QXD0012,2023-08-01
999041,QXD0007,2023-08-01
999041,QXD0038_APROVADO,2023-12-01
999041,QXD0008_REPROVADO,2023-12-01
999041,QXD0012_REPROVADO,2023-12-01
999041,QXD0007_REPROVADO,2023-12-01
999042,Iniciou,2021-01-01
999042,QXD0005,2021-02-01
999042,QXD0103,2021-02-01
999042,QXD0001,2021-02-01
999042,QXD0108,2021-02-01
999042,QXD0056,2021-02-01
999042,QXD0109,2021-02-01
999042,QXD0005_APROVADO,2021-06-01
999042,QXD0103_APROVADO,2021-06-01
999042,QXD0001_APROVADO,2021-06-01
999042,QXD0108_APROVADO,2021-06-01
999042,QXD0056_APROVADO,2021-06-01
999042,QXD0109_APROVADO,2021-06-01
999042,QXD0006,2021-08-01
999042,QXD0010,2021-08-01
999042,QXD0008,2021-08-01
999042,QXD0007,2021-08-01
999042,QXD0013,2021-08-01
999042,QXD0006_SUPRIMIDO,2021-12-01
999042,QXD0010_SUPRIMIDO,2021-12-01
999042,QXD0008_SUPRIMIDO,2021-12-01
999042,QXD0007_SUPRIMIDO,2021-12-01
999042,QXD0013_APROVADO,2021-12-01
999042,QXD0010,2022-02-01
999042,QXD0008,2022-02-01
999042,QXD0012,2022-02-01
999042,QXD0114,2022-02-01
999042,QXD0007,2022-02-01
999042,QXD0010_REPFALTA,2022-06-01
999042,QXD0008_REPROVADO,2022-06-01
999042,QXD0012_REPROVADO,2022-06-01
999042,QXD0114_REPFALTA,2022-06-01
999042,QXD0007_APROVADO,2022-06-01
999042,QXD0014,2022-08-01
999042,QXD0010,2022-08-01
999042,QXD0011,2022-08-01
999042,QXD0008,2022-08-01
999042,QXD0012,2022-08-01
999042,QXD0014_TRANCADO,2022-12-01
999042,QXD0010_REPROVADO,2022-12-01
999042,QXD0011_APROVADO,2022-12-01
999042,QXD0008_REPROVADO,2022-12-01
999042,QXD0012_APROVADO,2022-12-01
999042,QXD0014,2023-02-01
999042,QXD0016,2023-02-01
999042,QXD0008,2023-02-01
999042,QXD0014_APROVADO,2023-06-01
999042,QXD0016_APROVADO,2023-06-01
999042,QXD0008_APROVADO,2023-06-01
999042,QXD0116,2023-08-01
999042,QXD0010,2023-08-01
999042,QXD0038,2023-08-01
999042,QXD0040,2023-08-01
999042,QXD0017,2023-08-01
999042,QXD0116_REPROVADO,2023-12-01
999042,QXD0010_REPROVADO,2023-12-01
999042,QXD0038_APROVADO,2023-12-01
999042,QXD0040_APROVADO,2023-12-01
999042,QXD0017_APROVADO,2023-12-01
999043,Iniciou,2016-01-01
999043,QXD0005,2016-02-01
999043,QXD0103,2016-02-01
999043,QXD0001,2016-02-01
999043,QXD0108,2016-02-01
999043,QXD0056,2016-02-01
999043,QXD0109,2016-02-01
999043,QXD0005_REPFALTA,2016-06-01
999043,QXD0103_REPFALTA,2016-06-01
999043,QXD0001_REPROVADO,2016-06-01
999043,QXD0108_REPFALTA,2016-06-01
999043,QXD0056_REPFALTA,2016-06-01
999043,QXD0109_REPFALTA,2016-06-01
999044,Iniciou,2020-01-01
999044,QXD0005,2020-02-01
999044,QXD0103,2020-02-01
999044,QXD0001,2020-02-01
999044,QXD0108,2020-02-01
999044,QXD0056,2020-02-01
999044,QXD0109,2020-02-01
999044,QXD0005_APROVADO,2020-06-01
999044,QXD0103_APROVADO,2020-06-01
999044,QXD0001_APROVADO,2020-06-01
999044,QXD0108_APROVADO,2020-06-01
999044,QXD0056_APROVADO,2020-06-01
999044,QXD0109_APROVADO,2020-06-01
999044,QXD0006,2020-08-01
999044,QXD0010,2020-08-01
999044,QXD0008,2020-08-01
999044,QXD0007,2020-08-01
999044,QXD0013,2020-08-01
999044,QXD0006_APROVADO,2020-12-01
999044,QXD0010_SUPRIMIDO,2020-12-01
999044,QXD0008_APROVADO,2020-12-01
999044,QXD0007_APROVADO,2020-12-01
999044,QXD0013_APROVADO,2020-12-01
999044,QXD0010,2021-02-01
999044,QXD0040,2021-02-01
999044,QXD0017,2021-02-01
999044,QXD0012,2021-02-01
999044,QXD0114,2021-02-01
999044,QXD0010_APROVADO,2021-06-01
999044,QXD0040_APROVADO,2021-06-01
999044,QXD0017_APROVADO,2021-06-01
999044,QXD0012_APROVADO,2021-06-01
999044,QXD0114_APROVADO,2021-06-01
999044,QXD0116,2021-08-01
999044,QXD0014,2021-08-01
999044,QXD0011,2021-08-01
999044,QXD0016,2021-08-01
999044,QXD0041,2021-08-01
999044,QXD0021,2021-08-01
999044,QXD0116_APROVADO,2021-12-01
999044,QXD0014_APROVADO,2021-12-01
999044,QXD0011_APROVADO,2021-12-01
999044,QXD0016_APROVADO,2021-12-01
999044,QXD0041_APROVADO,2021-12-01
999044,QXD0021_SUPRIMIDO,2021-12-01
999044,QXD0025,2022-02-01
999044,QXD0020,2022-02-01
999044,QXD0115,2022-02-01
999044,QXD0025_APROVADO,2022-06-01
999044,QXD0020_APROVADO,2022-06-01
999044,QXD0115_APROVADO,2022-06-01
999044,QXD0029,2022-08-01
999044,QXD0019,2022-08-01
999044,QXD0038,2022-08-01
999044,QXD0021,2022-08-01
999044,QXD0046,2022-08-01
999044,QXD0029_APROVADO,2022-12-01
999044,QXD0019_APROVADO,2022-12-01
999044,QXD0038_APROVADO,2022-12-01
999044,QXD0021_APROVADO,2022-12-01
999044,QXD0046_APROVADO,2022-12-01
999044,QXD0119,2023-02-01
999044,QXD0110,2023-02-01
999044,QXD0043,2023-02-01
999044,QXD0119_APROVADO,2023-06-01
999044,QXD0110_APROVADO,2023-06-01
999044,QXD0043_APROVADO,2023-06-01
999044,QXD0037,2023-08-01
999044,QXD0037_REPROVADO,2023-12-01
999045,Iniciou,2023-01-01
999045,QXD0005,2023-02-01
999045,QXD0103,2023-02-01
999045,QXD0001,2023-02-01
999045,QXD0108,2023-02-01
999045,QXD0056,2023-02-01
999045,QXD0109,2023-02-01
999045,QXD0005_APROVADO,2023-06-01
999045,QXD0103_APROVADO,2023-06-01
999045,QXD0001_APROVADO,2023-06-01
999045,QXD0108_APROVADO,2023-06-01
999045,QXD0056_APROVADO,2023-06-01
999045,QXD0109_APROVADO,2023-06-01
999045,QXD0006,2023-08-01
999045,QXD0010,2023-08-01
999045,QXD0008,2023-08-01
999045,QXD0007,2023-08-01
999045,QXD0013,2023-08-01
999045,QXD0006_TRANCADO,2023-12-01
999045,QXD0010_REPROVADO,2023-12-01
999045,QXD0008_REPROVADO,2023-12-01
999045,QXD0007_REPROVADO,2023-12-01
999045,QXD0013_TRANCADO,2023-12-01
999046,Iniciou,2019-01-01
999046,QXD0005,2019-02-01
999046,QXD0103,2019-02-01
999046,QXD0001,2019-02-01
999046,QXD0108,2019-02-01
999046,QXD0056,2019-02-01
999046,QXD0109,2019-02-01
999046,QXD0005_REPROVADO,2019-06-01
999046,QXD0103_APROVADO,2019-06-01
999046,QXD0001_REPROVADO,2019-06-01
999046,QXD0108_APROVADO,2019-06-01
999046,QXD0056_APROVADO,2019-06-01
999046,QXD0109_REPROVADO,2019-06-01
999046,QXD0005,2019-08-01
999046,QXD0001,2019-08-01
999046,QXD0008,2019-08-01
999046,QXD0109,2019-08-01
999046,QXD0005_APROVADO,2019-12-01
999046,QXD0001_APROVADO,2019-12-01
999046,QXD0008_REPROVADO,2019-12-01
999046,QXD0109_APROVADO,2019-12-01
999046,QXD0006,2020-02-01
999046,QXD0010,2020-02-01
999046,QXD0008,2020-02-01
999046,QXD0007,2020-02-01
999046,QXD0013,2020-02-01
999046,QXD0006_REPROVADO,2020-06-01
999046,QXD0010_APROVADO,2020-06-01
999046,QXD0008_REPFALTA,2020-06-01
999046,QXD0007_APROVADO,2020-06-01
999046,QXD0013_REPROVADO,2020-06-01
999046,QXD0014,2020-08-01
999046,QXD0006,2020-08-01
999046,QXD0011,2020-08-01
999046,QXD0008,2020-08-01
999046,QXD0013,2020-08-01
999046,QXD0014_APROVADO,2020-12-01
999046,QXD0006_APROVADO,2020-12-01
999046,QXD0011_APROVADO,2020-12-01
999046,QXD0008_APROVADO,2020-12-01
999046,QXD0013_REPROVADO,2020-12-01
999046,QXD0020,2021-02-01
999046,QXD0115,2021-02-01
999046,QXD0040,2021-02-01
999046,QXD0017,2021-02-01
999046,QXD0012,2021-02-01
999046,QXD0114,2021-02-01
999046,QXD0020_APROVADO,2021-06-01
999046,QXD0115_REPROVADO,2021-06-01
999046,QXD0040_REPROVADO,2021-06-01
999046,QXD0017_REPROVADO,2021-06-01
999046,QXD0012_REPFALTA,2021-06-01
999046,QXD0114_APROVADO,2021-06-01
999046,QXD0016,2021-08-01
999046,QXD0040,2021-08-01
999046,QXD0012,2021-08-01
999046,QXD0041,2021-08-01
999046,QXD0021,2021-08-01
999046,QXD0013,2021-08-01
999046,QXD0016_APROVADO,2021-12-01
999046,QXD0040_REPROVADO,2021-12-01
999046,QXD0012_REPROVADO,2021-12-01
999046,QXD0041_SUPRIMIDO,2021-12-01
999046,QXD0021_APROVADO,2021-12-01
999046,QXD0013_APROVADO,2021-12-01
999046,QXD0019,2022-02-01
999046,QXD0115,2022-02-01
999046,QXD0040,2022-02-01
999046,QXD0017,2022-02-01
999046,QXD0012,2022-02-01
999046,QXD0041,2022-02-01
999046,QXD0019_APROVADO,2022-06-01
999046,QXD0115_REPROVADO,2022-06-01
999046,QXD0040_REPROVADO,2022-06-01
999046,QXD0017_APROVADO,2022-06-01
999046,QXD0012_APROVADO,2022-06-01
999046,QXD0041_REPROVADO,2022-06-01
999046,QXD0116,2022-08-01
999046,QXD0037,2022-08-01
999046,QXD0040,2022-08-01
999046,QXD0041,2022-08-01
999046,QXD0043,2022-08-01
999046,QXD0116_REPROVADO,2022-12-01
999046,QXD0037_APROVADO,2022-12-01
999046,QXD0040_REPROVADO,2022-12-01
999046,QXD0041_APROVADO,2022-12-01
999046,QXD0043_APROVADO,2022-12-01
999046,QXD0115,2023-02-01
999046,QXD0040,2023-02-01
999046,QXD0115_REPROVADO,2023-06-01
999046,QXD0040_APROVADO,2023-06-01
999046,QXD0025,2023-08-01
999046,QXD0038,2023-08-01
999046,QXD0046,2023-08-01
999046,QXD0025_APROVADO,2023-12-01
999046,QXD0038_APROVADO,2023-12-01
999046,QXD0046_APROVADO,2023-12-01
999047,Iniciou,2015-01-01
999047,QXD0005,2015-02-01
999047,QXD0103,2015-02-01
999047,QXD0001,2015-02-01
999047,QXD0108,2015-02-01
999047,QXD0056,2015-02-01
999047,QXD0109,2015-02-01
999047,QXD0005_APROVADO,2015-06-01
999047,QXD0103_APROVADO,2015-06-01
999047,QXD0001_APROVADO,2015-06-01
999047,QXD0108_APROVADO,2015-06-01
999047,QXD0056_APROVADO,2015-06-01
999047,QXD0109_APROVADO,2015-06-01
999047,QXD0006,2015-08-01
999047,QXD0010,2015-08-01
999047,QXD0008,2015-08-01
999047,QXD0007,2015-08-01
999047,QXD0013,2015-08-01
999047,QXD0006_APROVADO,2015-12-01
999047,QXD0010_APROVADO,2015-12-01
999047,QXD0008_APROVADO,2015-12-01
999047,QXD0007_APROVADO,2015-12-01
999047,QXD0013_APROVADO,2015-12-01
999047,QXD0115,2016-02-01
999047,QXD0040,2016-02-01
999047,QXD0017,2016-02-01
999047,QXD0012,2016-02-01
999047,QXD0114,2016-02-01
999047,QXD0115_APROVADO,2016-06-01
999047,QXD0040_APROVADO,2016-06-01
999047,QXD0017_APROVADO,2016-06-01
999047,QXD0012_APROVADO,2016-06-01
999047,QXD0114_APROVADO,2016-06-01
999047,QXD0116,2016-08-01
999047,QXD0014,2016-08-01
999047,QXD0011,2016-08-01
999047,QXD0016,2016-08-01
999047,QXD0041,2016-08-01
999047,QXD0116_APROVADO,2016-12-01
999047,QXD0014_APROVADO,2016-12-01
999047,QXD0011_APROVADO,2016-12-01
999047,QXD0016_APROVADO,2016-12-01
999047,QXD0041_APROVADO,2016-12-01
999047,QXD0025,2017-02-01
999047,QXD0119,2017-02-01
999047,QXD0020,2017-02-01
999047,QXD0120,2017-02-01
999047,QXD0021,2017-02-01
999047,QXD0025_APROVADO,2017-06-01
999047,QXD0119_APROVADO,2017-06-01
999047,QXD0020_APROVADO,2017-06-01
999047,QXD0120_APROVADO,2017-06-01
999047,QXD0021_APROVADO,2017-06-01
999047,QXD0019,2017-08-01
999047,QXD0037,2017-08-01
999047,QXD0038,2017-08-01
999047,QXD0043,2017-08-01
999047,QXD0046,2017-08-01
999047,QXD0019_APROVADO,2017-12-01
999047,QXD0037_APROVADO,2017-12-01
999047,QXD0038_APROVADO,2017-12-01
999047,QXD0043_APROVADO,2017-12-01
999047,QXD0046_APROVADO,2017-12-01
999047,verificador,2017-12-02
999047,QXD0029,2018-02-01
999047,QXD0110,2018-02-01
999047,QXD0029_APROVADO,2018-06-01
999047,QXD0110_APROVADO,2018-06-01
999048,Iniciou,2017-01-01
999048,QXD0005,2017-02-01
999048,QXD0103,2017-02-01
999048,QXD0001,2017-02-01
999048,QXD0108,2017-02-01
999048,QXD0056,2017-02-01
999048,QXD0109,2017-02-01
999048,QXD0005_APROVADO,2017-06-01
999048,QXD0103_APROVADO,2017-06-01
999048,QXD0001_APROVADO,2017-06-01
999048,QXD0108_APROVADO,2017-06-01
999048,QXD0056_APROVADO,2017-06-01
999048,QXD0109_APROVADO,2017-06-01
999048,QXD0006,2017-08-01
999048,QXD0010,2017-08-01
999048,QXD0008,2017-08-01
999048,QXD0007,2017-08-01
999048,QXD0013,2017-08-01
999048,QXD0006_APROVADO,2017-12-01
999048,QXD0010_APROVADO,2017-12-01
999048,QXD0008_APROVADO,2017-12-01
999048,QXD0007_APROVADO,2017-12-01
999048,QXD0013_APROVADO,2017-12-01
999048,QXD0115,2018-02-01
999048,QXD0011,2018-02-01
999048,QXD0016,2018-02-01
999048,QXD0017,2018-02-01
999048,QXD0012,2018-02-01
999048,QXD0114,2018-02-01
999048,QXD0115_APROVADO,2018-06-01
999048,QXD0011_APROVADO,2018-06-01
999048,QXD0016_APROVADO,2018-06-01
999048,QXD0017_APROVADO,2018-06-01
999048,QXD0012_APROVADO,2018-06-01
999048,QXD0114_APROVADO,2018-06-01
999048,QXD0116,2018-08-01
999048,QXD0014,2018-08-01
999048,QXD0040,2018-08-01
999048,QXD0041,2018-08-01
999048,QXD0021,2018-08-01
999048,QXD0116_APROVADO,2018-12-01
999048,QXD0014_APROVADO,2018-12-01
999048,QXD0040_APROVADO,2018-12-01
999048,QXD0041_APROVADO,2018-12-01
999048,QXD0021_APROVADO,2018-12-01
999048,QXD0025,2019-02-01
999048,QXD0119,2019-02-01
999048,QXD0020,2019-02-01
999048,QXD0120,2019-02-01
999048,QXD0043,2019-02-01
999048,QXD0025_APROVADO,2019-06-01
999048,QXD0119_APROVADO,2019-06-01
999048,QXD0020_APROVADO,2019-06-01
999048,QXD0120_APROVADO,2019-06-01
999048,QXD0043_APROVADO,2019-06-01
999048,QXD0019,2019-08-01
999048,QXD0037,2019-08-01
999048,QXD0038,2019-08-01
999048,QXD0046,2019-08-01
999048,QXD0019_APROVADO,2019-12-01
999048,QXD0037_APROVADO,2019-12-01
999048,QXD0038_APROVADO,2019-12-01
999048,QXD0046_APROVADO,2019-12-01
999048,verificador,2019-12-02
999048,QXD0029,2020-02-01
999048,QXD0110,2020-02-01
999048,QXD0029_APROVADO,2020-06-01
999048,QXD0110_APROVADO,2020-06-01
999049,Iniciou,2023-01-01
999049,QXD0005,2023-02-01
999049,QXD0103,2023-02-01
999049,QXD0001,2023-02-01
999049,QXD0108,2023-02-01
999049,QXD0056,2023-02-01
999049,QXD0109,2023-02-01
999049,QXD0005_REPROVADO,2023-06-01
999049,QXD0103_APROVADO,2023-06-01
999049,QXD0001_APROVADO,2023-06-01
999049,QXD0108_APROVADO,2023-06-01
999049,QXD0056_APROVADO,2023-06-01
999049,QXD0109_APROVADO,2023-06-01
999049,QXD0029,2023-08-01
999049,QXD0010,2023-08-01
999049,QXD0008,2023-08-01
999049,QXD0007,2023-08-01
999049,QXD0029_APROVADO,2023-12-01
999049,QXD0010_APROVADO,2023-12-01
999049,QXD0008_APROVADO,2023-12-01
999049,QXD0007_APROVADO,2023-12-01
999050,Iniciou,2019-01-01
999050,QXD0005,2019-02-01
999050,QXD0103,2019-02-01
999050,QXD0001,2019-02-01
999050,QXD0108,2019-02-01
999050,QXD0056,2019-02-01
999050,QXD0109,2019-02-01
999050,QXD0005_APROVADO,2019-06-01
999050,QXD0103_APROVADO,2019-06-01
999050,QXD0001_REPROVADO,2019-06-01
999050,QXD0108_APROVADO,2019-06-01
999050,QXD0056_APROVADO,2019-06-01
999050,QXD0109_APROVADO,2019-06-01
999050,QXD0006,2019-08-01
999050,QXD0011,2019-08-01
999050,QXD0001,2019-08-01
999050,QXD0008,2019-08-01
999050,QXD0013,2019-08-01
999050,QXD0006_APROVADO,2019-12-01
999050,QXD0011_APROVADO,2019-12-01
999050,QXD0001_APROVADO,2019-12-01
999050,QXD0008_REPROVADO,2019-12-01
999050,QXD0013_APROVADO,2019-12-01
999050,QXD0010,2020-02-01
999050,QXD0008,2020-02-01
999050,QXD0114,2020-02-01
999050,QXD0007,2020-02-01
999050,QXD0010_SUPRIMIDO,2020-06-01
999050,QXD0008_APROVADO,2020-06-01
999050,QXD0114_SUPRIMIDO,2020-06-01
999050,QXD0007_APROVADO,2020-06-01
999050,QXD0116,2020-08-01
999050,QXD0029,2020-08-01
999050,QXD0038,2020-08-01
999050,QXD0012,2020-08-01
999050,QXD0021,2020-08-01
999050,QXD0116_SUPRIMIDO,2020-12-01
999050,QXD0029_APROVADO,2020-12-01
999050,QXD0038_APROVADO,2020-12-01
999050,QXD0012_SUPRIMIDO,2020-12-01
999050,QXD0021_APROVADO,2020-12-01
999051,Iniciou,2017-01-01
999051,QXD0005,2017-02-01
999051,QXD0103,2017-02-01
999051,QXD0001,2017-02-01
999051,QXD0108,2017-02-01
999051,QXD0056,2017-02-01
999051,QXD0109,2017-02-01
999051,QXD0005_REPROVADO,2017-06-01
999051,QXD0103_APROVADO,2017-06-01
999051,QXD0001_REPROVADO,2017-06-01
999051,QXD0108_APROVADO,2017-06-01
999051,QXD0056_APROVADO,2017-06-01
999051,QXD0109_APROVADO,2017-06-01
999051,QXD0005,2017-08-01
999051,QXD0006,2017-08-01
999051,QXD0001,2017-08-01
999051,QXD0008,2017-08-01
999051,QXD0005_APROVADO,2017-12-01
999051,QXD0006_APROVADO,2017-12-01
999051,QXD0001_APROVADO,2017-12-01
999051,QXD0008_APROVADO,2017-12-01
999051,QXD0010,2018-02-01
999051,QXD0040,2018-02-01
999051,QXD0017,2018-02-01
999051,QXD0012,2018-02-01
999051,QXD0114,2018-02-01
999051,QXD0007,2018-02-01
999051,QXD0010_APROVADO,2018-06-01
999051,QXD0040_APROVADO,2018-06-01
999051,QXD0017_APROVADO,2018-06-01
999051,QXD0012_APROVADO,2018-06-01
999051,QXD0114_APROVADO,2018-06-01
999051,QXD0007_APROVADO,2018-06-01
999051,QXD0116,2018-08-01
999051,QXD0014,2018-08-01
999051,QXD0011,2018-08-01
999051,QXD0016,2018-08-01
999051,QXD0013,2018-08-01
999051,QXD0116_APROVADO,2018-12-01
999051,QXD0014_APROVADO,2018-12-01
999051,QXD0011_APROVADO,2018-12-01
999051,QXD0016_APROVADO,2018-12-01
999051,QXD0013_APROVADO,2018-12-01
999051,QXD0025,2019-02-01
999051,QXD0119,2019-02-01
999051,QXD0020,2019-02-01
999051,QXD0115,2019-02-01
999051,QXD0120,2019-02-01
999051,QXD0041,2019-02-01
999051,QXD0025_REPROVADO,2019-06-01
999051,QXD0119_APROVADO,2019-06-01
999051,QXD0020_APROVADO,2019-06-01
999051,QXD0115_APROVADO,2019-06-01
999051,QXD0120_APROVADO,2019-06-01
999051,QXD0041_APROVADO,2019-06-01
999051,QXD0025,2019-08-01
999051,QXD0029,2019-08-01
999051,QXD0019,2019-08-01
999051,QXD0021,2019-08-01
999051,QXD0046,2019-08-01
999051,QXD0025_APROVADO,2019-12-01
999051,QXD0029_APROVADO,2019-12-01
